ID,type,descr,city,suburb,year,geo
26950,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223597 -33.874108)
26951,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223597 -33.874108)
26954,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216245 -33.868807)
26955,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216245 -33.868807)
26956,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216245 -33.868807)
26957,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.220525 -33.874872)
26958,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.220525 -33.874872)
26959,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
26960,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
26961,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
26962,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.217425 -33.867685)
26963,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.217425 -33.867685)
26964,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26965,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26966,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26967,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26968,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26969,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26970,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26971,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26972,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26973,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21127 -33.87296)
26974,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.218188 -33.874521)
26975,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.218188 -33.874521)
26985,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20917 -33.884895)
26986,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20917 -33.884895)
26987,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224603 -33.871815)
26988,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224603 -33.871815)
26989,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224603 -33.871815)
26990,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224603 -33.871815)
26993,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
26994,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22377 -33.87311)
26995,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22377 -33.87311)
26996,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22377 -33.87311)
26997,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22377 -33.87311)
26998,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.203125 -33.869125)
27001,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.203895 -33.87109)
27002,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.203895 -33.87109)
27006,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20691 -33.88577)
27007,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20691 -33.88577)
27009,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219025 -33.870255)
27010,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219025 -33.870255)
27011,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21906 -33.87009)
27012,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21906 -33.87009)
27015,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.21235 -33.897939)
27016,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.21235 -33.897939)
27017,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20371 -33.878335)
27018,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20371 -33.878335)
27022,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20691 -33.88577)
27023,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20691 -33.88577)
27024,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27025,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27026,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22141 -33.87829)
27027,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22141 -33.87829)
27030,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20601 -33.87952)
27037,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22146 -33.87474)
27038,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22146 -33.87474)
27039,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27040,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27050,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.224948 -33.895001)
27051,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.224948 -33.895001)
27052,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27053,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27054,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27055,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27056,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27057,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27058,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27059,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27060,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27061,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27062,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27063,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27064,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27065,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27066,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27067,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27068,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27069,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27070,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27071,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27072,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27073,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215344 -33.869687)
27074,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21733 -33.86869)
27075,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.21733 -33.86869)
27076,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.192989 -33.886084)
27077,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.192989 -33.886084)
27078,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.192989 -33.886084)
27079,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.192989 -33.886084)
27091,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.211802 -33.870966)
27092,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.211802 -33.870966)
27093,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGTON,2016,POINT (151.192307 -33.893005)
27094,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGTON,2016,POINT (151.192307 -33.893005)
27095,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGTON,2016,POINT (151.192307 -33.893005)
27102,Drug Offences,Possession and/or use of cannabis,Sydney,EVELEIGH,2016,POINT (151.188177 -33.894531)
27103,Drug Offences,Possession and/or use of cannabis,Sydney,EVELEIGH,2016,POINT (151.188177 -33.894531)
27107,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.19634 -33.88347)
27108,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGTON,2016,POINT (151.189894 -33.893788)
27109,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGTON,2016,POINT (151.189894 -33.893788)
27110,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21766 -33.88395)
27111,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21766 -33.88395)
27112,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20797 -33.88944)
27113,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20797 -33.88944)
27114,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.20797 -33.88944)
27116,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.207768 -33.89619)
27117,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.207768 -33.89619)
27118,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20915 -33.890455)
27123,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222425 -33.87488)
27124,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222425 -33.87488)
27128,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27129,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27130,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18601 -33.87782)
27136,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.226284 -33.876363)
27137,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.209852 -33.876805)
27138,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21168 -33.88134)
27139,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21168 -33.88134)
27141,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22146 -33.87474)
27142,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22146 -33.87474)
27143,Drug Offences,Possession and/or use of cannabis,Sydney,RUSHCUTTERS BAY,2016,POINT (151.224478 -33.875415)
27144,Drug Offences,Possession and/or use of cannabis,Sydney,RUSHCUTTERS BAY,2016,POINT (151.224478 -33.875415)
27152,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27153,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27154,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216969 -33.880647)
27155,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22453 -33.87209)
27156,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22453 -33.87209)
27157,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.204555 -33.889465)
27158,Drug Offences,Possession and/or use of cannabis,Sydney,ELIZABETH BAY,2016,POINT (151.229245 -33.87228)
27159,Drug Offences,Possession and/or use of cannabis,Sydney,ELIZABETH BAY,2016,POINT (151.229245 -33.87228)
27160,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27161,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27162,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18827 -33.876645)
27163,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.1936 -33.88127)
27165,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.216321 -33.874286)
27166,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27167,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27168,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212135 -33.886645)
27169,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212135 -33.886645)
27170,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207916 -33.874312)
27171,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207916 -33.874312)
27172,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22187 -33.87557)
27173,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20628 -33.8818)
27175,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.2123 -33.88681)
27176,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.2123 -33.88681)
27177,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21003 -33.88447)
27178,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21003 -33.88447)
27179,Drug Offences,Possession and/or use of cannabis,Sydney,ALEXANDRIA,2016,POINT (151.19185 -33.90822)
27180,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18718 -33.8797)
27181,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18718 -33.8797)
27182,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21709 -33.877539)
27183,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21709 -33.877539)
27192,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20275 -33.88958)
27193,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20275 -33.88958)
27196,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18029 -33.8999)
27197,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18029 -33.8999)
27198,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.222338 -33.887086)
27199,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.222338 -33.887086)
27200,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.198405 -33.881425)
27202,Drug Offences,Possession and/or use of cannabis,Sydney,ROSEBERY,2016,POINT (151.20693 -33.92085)
27203,Drug Offences,Possession and/or use of cannabis,Sydney,ROSEBERY,2016,POINT (151.20693 -33.92085)
27204,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18601 -33.87782)
27205,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18601 -33.87782)
27206,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20143 -33.87489)
27207,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20143 -33.87489)
27208,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20203 -33.86886)
27209,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20203 -33.86886)
27217,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.202832 -33.883725)
27218,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.202832 -33.883725)
27219,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.202832 -33.883725)
27224,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.20157 -33.902295)
27225,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.20157 -33.902295)
27226,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27227,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.2071 -33.87939)
27228,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.2071 -33.87939)
27231,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20831 -33.86889)
27238,Drug Offences,Possession and/or use of cannabis,Sydney,FOREST LODGE,2016,POINT (151.18017 -33.880205)
27245,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27248,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27251,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22441 -33.86898)
27252,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22441 -33.86898)
27253,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27254,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27255,Drug Offences,Possession and/or use of cannabis,Sydney,THE ROCKS,2016,POINT (151.204735 -33.863461)
27256,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27257,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27262,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22167 -33.89521)
27263,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22167 -33.89521)
27273,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216969 -33.880647)
27274,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216969 -33.880647)
27286,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22407 -33.87345)
27287,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22407 -33.87345)
27288,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21857 -33.877675)
27289,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21857 -33.877675)
27290,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27291,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27292,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27293,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27294,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27295,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27299,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27300,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.87491)
27301,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27302,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27304,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219395 -33.87193)
27305,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20833 -33.89338)
27306,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20833 -33.89338)
27307,Drug Offences,Possession and/or use of cannabis,Sydney,PADDINGTON,2016,POINT (151.219175 -33.881655)
27308,Drug Offences,Possession and/or use of cannabis,Sydney,PADDINGTON,2016,POINT (151.219175 -33.881655)
27311,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209705 -33.893565)
27312,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209705 -33.893565)
27313,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.2184 -33.87393)
27314,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.2184 -33.87393)
27315,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27316,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27317,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27318,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27319,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21212 -33.88452)
27320,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21212 -33.88452)
27321,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212595 -33.87722)
27322,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212595 -33.87722)
27323,Drug Offences,Possession and/or use of cannabis,Sydney,ALEXANDRIA,2016,POINT (151.182421 -33.908659)
27324,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.206545 -33.888625)
27325,Drug Offences,Possession and/or use of cannabis,Sydney,THE ROCKS,2016,POINT (151.20913 -33.859097)
27326,Drug Offences,Possession and/or use of cannabis,Sydney,THE ROCKS,2016,POINT (151.20913 -33.859097)
27327,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222425 -33.87488)
27328,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222425 -33.87488)
27329,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20784 -33.87664)
27330,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20784 -33.87664)
27333,Drug Offences,Possession and/or use of cannabis,Sydney,PADDINGTON,2016,POINT (151.21853 -33.885883)
27334,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.178804 -33.887379)
27335,Drug Offences,Possession and/or use of cannabis,Sydney,CAMPERDOWN,2016,POINT (151.178804 -33.887379)
27648,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216853 -33.871118)
27336,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.218165 -33.885185)
27337,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.218165 -33.885185)
28846,Theft,Steal from motor vehicle,Sydney,REDFERN,2014,POINT (151.211825 -33.896815)
27340,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224283 -33.87197)
27341,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224283 -33.87197)
27344,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20423 -33.88292)
27345,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20423 -33.88292)
27347,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.203528 -33.896792)
27348,Drug Offences,Possession and/or use of cannabis,Sydney,WATERLOO,2016,POINT (151.203528 -33.896792)
27349,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.194833 -33.881753)
27350,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20407 -33.88296)
27351,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20407 -33.88296)
27358,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20784 -33.87664)
27359,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20784 -33.87664)
27364,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216969 -33.880647)
27365,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.221945 -33.869895)
27366,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.221945 -33.869895)
27367,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.221945 -33.869895)
27372,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27373,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27375,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216512 -33.877544)
